5b4428a71f22a65d11425429Calmado;0:0.196668679493;1:0.202618756484;2:0.212364901406;3:0.226370484271;4:0.268844590336;5:0.296547783463;6:0.324613813126;7:0.345531213811;8:0.337115688093;9:0.31165899954;10:0.283071822724;11:0.257013755114;12:0.219171235629;13:0.207247881258;14:0.199350013933;15:0.195077841281;0.0
5b4428a71f22a65d1142542cExaltado;0:0.377641749006;1:0.383280632394;2:0.360504575995;3:0.322967097548;4:0.253456510946;5:0.229004709813;6:0.210997434435;7:0.198359747515;8:0.185965000645;9:0.185309906332;10:0.188199272814;11:0.194842911236;12:0.221613756121;13:0.243542957778;14:0.272508200175;15:0.308419316614;0.0
5b4428a71f22a65d1142542dFeliz;0:0.36227413204;1:0.355893947234;2:0.33121338596;3:0.299323585719;4:0.243491198455;5:0.223786020845;6:0.209279374251;7:0.199287697092;8:0.190779254768;9:0.191743505203;10:0.196195754283;11:0.204409262279;12:0.234225757796;13:0.257116969038;14:0.285570803371;15:0.317573174078;0.0
5b4428aa1f22a65d1b12a31bFeliz;0:0.380964588805;1:0.358694116242;2:0.32194776775;3:0.284750647796;4:0.229247906405;5:0.211373306995;6:0.198812700223;7:0.19071128052;8:0.185855614446;9:0.188753670116;10:0.195394626817;11:0.206252937919;12:0.24388533178;13:0.27258841727;14:0.308010348229;15:0.346155520275;0.0
5b4428aa1f22a65d1b12a327Feliz;0:0.389553273955;1:0.365286745686;2:0.325550849272;3:0.286028814589;4:0.22827596152;5:0.209944547006;6:0.197125160895;7:0.188873198553;8:0.183875928845;9:0.186754058271;10:0.193415994125;11:0.204365388518;12:0.242705297175;13:0.272380205585;14:0.309611814107;15:0.350626763708;0.0
5b4428aa1f22a65d1b12a32aFeliz;0:0.380512236806;1:0.37563215445;2:0.346528442273;3:0.308511250597;4:0.244300171343;5:0.222422266031;6:0.20651815429;7:0.195596091874;8:0.185945805317;9:0.18652916752;10:0.190689546818;11:0.198724293292;12:0.228975122794;13:0.253063925511;14:0.284190642021;15:0.321245238381;0.0
5b4428b01f22a65d3638538dFeliz;0:0.454651258187;1:0.414415968002;2:0.35085461789;3:0.294692314144;4:0.222676646817;5:0.20169518189;6:0.187398678702;7:0.1782666291;8:0.17228004527;9:0.17485493186;10:0.181349810905;11:0.192396506285;12:0.233363710017;13:0.26775448259;14:0.31536501963;15:0.376283819944;0.0
5b4426791f22a65c247a2e63Exaltado;0:0.34089571244;1:0.35912044898;2:0.356741093415;3:0.335082319551;4:0.273740981567;5:0.247683417556;6:0.227186369256;7:0.211922326266;8:0.194569197697;9:0.191507983037;10:0.19187347208;11:0.195687969977;12:0.214792473058;13:0.231128182267;14:0.252816643322;15:0.280012433935;0.0
5b44267a1f22a65c247a2e90Exaltado;0:0.310032621671;1:0.320883833943;2:0.320839965338;3:0.309917834161;4:0.271630672759;5:0.252451590987;6:0.236113008506;7:0.223198036478;8:0.207578925637;9:0.204552840712;10:0.204564207876;11:0.207613405988;12:0.223282188487;13:0.236223454825;14:0.252586602089;15:0.271782394563;0.0
5b44267a1f22a65c247a2eacExaltado;0:0.365402278806;1:0.377748988037;2:0.363078026794;3:0.330294152689;4:0.261406201982;5:0.235793157047;6:0.216559620361;7:0.202786377599;8:0.188406553794;9:0.186816498322;10:0.188729054444;11:0.194277099507;12:0.218078896054;13:0.237860547543;14:0.264091248014;15:0.296914328655;0.0
5b44284c1f22a65c8fc13492Excitado;0:0.287093035748;1:0.298232201005;2:0.303335886585;3:0.300911800584;4:0.278128906403;5:0.263061829575;6:0.248650961896;7:0.236167214569;8:0.218945512935;9:0.214422261365;10:0.212596611883;11:0.213446327646;12:0.22323887892;13:0.232227258182;14:0.243835789048;15:0.257649130438;0.0
5b44284c1f22a65c8fc13498Feliz;0:0.309608926544;1:0.298412056078;2:0.282199268775;3:0.264587592938;4:0.234147825453;5:0.223156927127;6:0.21524001874;7:0.210325269112;8:0.209184566623;9:0.212933155544;10:0.219645347264;11:0.22941192222;12:0.257810628468;13:0.275196317406;14:0.292353855802;15:0.306004413048;0.0
5b44284c1f22a65c8fc13499Exaltado;0:0.375874311834;1:0.376093225609;2:0.350967529267;3:0.314333307185;4:0.248990261243;5:0.226175075846;6:0.209418031441;7:0.197749463257;8:0.186818517643;9:0.186791668402;10:0.190305062185;11:0.197605652814;12:0.22587479886;13:0.24858980807;14:0.278116308278;15:0.313756682367;0.0
5b44284f1f22a65c988bc283Feliz;0:0.430288330189;1:0.40273472516;2:0.349905234632;3:0.298648217032;4:0.228447012344;5:0.207218217426;6:0.19252991995;7:0.182979328186;8:0.176163181814;9:0.178290364906;10:0.184250279216;11:0.194578910787;12:0.232728871294;13:0.264113282572;14:0.306472526273;15:0.359047056383;0.0
5b44284f1f22a65c988bc28aExaltado;0:0.335865727131;1:0.343868226606;2:0.335120418773;3:0.313684067285;4:0.262127716369;5:0.240728277201;6:0.22387295177;7:0.211389832369;8:0.197952230609;9:0.196389323571;10:0.198105505768;11:0.203187127065;12:0.224557657698;13:0.241624270523;14:0.263228694415;15:0.288601023043;0.0
5b44284f1f22a65c988bc291Excitado;0:0.309889292702;1:0.327299722588;2:0.333209732875;3:0.325114547277;4:0.283229352765;5:0.260618789475;6:0.241104872514;7:0.22552033155;8:0.205916485171;9:0.201364232038;10:0.200037603799;11:0.201880207937;12:0.215508310816;13:0.227775997237;14:0.244011912624;15:0.264117716243;0.0
5b44284f1f22a65c988bc292Tenso;0:0.346846133294;1:0.318463697781;2:0.286795950318;3:0.258366216555;4:0.217845304444;5:0.205220963154;6:0.196846770918;7:0.192238226671;8:0.193412371438;9:0.199266744101;10:0.209030224668;11:0.223250868856;12:0.267524068962;13:0.29747871602;14:0.329028371376;15:0.353888534249;0.0
5b44284f1f22a65c988bc2a1Feliz;0:0.377646508668;1:0.373531015904;2:0.345661182944;3:0.308590554463;4:0.245093648559;5:0.223273933202;6:0.207357691522;7:0.196392334144;8:0.18661791755;9:0.1871248346;10:0.191192769639;11:0.199107336211;12:0.228941644917;13:0.252650227126;14:0.283200382964;15:0.319457072256;0.0
5b44284f1f22a65c988bc2a6Tenso;0:0.412281919466;1:0.353413120816;2:0.298630899395;3:0.25658003636;4:0.204729730016;5:0.189998030206;6:0.180479584839;7:0.175245583387;8:0.176032269429;9:0.182125369925;10:0.19266010083;11:0.208675448186;12:0.264478400428;13:0.309299897748;14:0.366273154042;15:0.422849583595;0.0
5b44284f1f22a65c988bc2bdExcitado;0:0.321257520175;1:0.342312426245;2:0.348470106768;3:0.336683766321;4:0.284657283618;5:0.258809100153;6:0.237370483472;7:0.220750847915;8:0.200500526656;9:0.196000759661;10:0.19488491353;11:0.197093066482;12:0.21212586306;13:0.225673798808;14:0.243853302968;15:0.266844017422;0.0
5b44284f1f22a65c988bc2cdFeliz;0:0.40469968884;1:0.375634237439;2:0.330163818188;3:0.286758276499;4:0.225825720233;5:0.206988170864;6:0.193942518462;7:0.185605561408;8:0.180636373637;9:0.183600073314;10:0.190418612055;11:0.201652942909;12:0.24151560553;13:0.27305325692;14:0.313623893316;15:0.359797524788;0.0
5b4428711f22a65cb20f33fcExaltado;0:0.309798356285;1:0.317767737806;2:0.315347072786;3:0.303416340498;4:0.266649563925;5:0.248863315908;6:0.233850175553;7:0.222090041295;8:0.208289310102;9:0.20599602344;10:0.206666343592;11:0.21031989039;12:0.227010140409;13:0.240266465203;14:0.256639239263;15:0.2752930168;0.0
5b4428711f22a65cb20f33ffExaltado;0:0.31313092352;1:0.320993271997;2:0.317740451826;3:0.304594840407;4:0.265871981175;5:0.24759870365;6:0.232347496255;7:0.220512328671;8:0.206832549216;9:0.204683241134;10:0.205545020194;11:0.20944563761;12:0.226876641431;13:0.240684545237;14:0.257762720305;15:0.27725322883;0.0
5b4428711f22a65cb20f3401Excitado;0:0.290787323572;1:0.297671269427;2:0.298166112086;3:0.292132005481;4:0.267755263973;5:0.254071883796;6:0.241643913901;7:0.231299949305;8:0.218077897387;9:0.215327120242;10:0.215140522723;11:0.217516791145;12:0.229992111483;13:0.239993764957;14:0.252155875421;15:0.265732276067;0.0
5b4428711f22a65cb20f3403Excitado;0:0.290787323572;1:0.297671269427;2:0.298166112086;3:0.292132005481;4:0.267755263973;5:0.254071883796;6:0.241643913901;7:0.231299949305;8:0.218077897387;9:0.215327120242;10:0.215140522723;11:0.217516791145;12:0.229992111483;13:0.239993764957;14:0.252155875421;15:0.265732276067;0.0
5b4428711f22a65cb20f3417Feliz;0:0.339113984048;1:0.322993503103;2:0.29859273101;3:0.27289328502;4:0.231283597772;5:0.21701673741;6:0.206845310559;7:0.200386508471;8:0.19758626231;9:0.201109688474;10:0.208088599712;11:0.21883238896;12:0.253055348682;13:0.276530110197;14:0.302369765559;15:0.326048452285;0.0
5b4428a21f22a65cfec1778bAlerta;0:0.258365380342;1:0.262062348534;2:0.264558674908;3:0.265494316407;4:0.262375150851;5:0.258778200482;6:0.254416399546;7:0.24980497084;8:0.241625246671;9:0.238718331112;10:0.236879537362;11:0.236214272794;12:0.238482667313;13:0.241289092968;14:0.245000308504;15:0.249346126133;0.0
5b4428a21f22a65cfec177a3Excitado;0:0.307885573701;1:0.324291595707;2:0.329768859126;3:0.322075688044;4:0.282181539783;5:0.260405113702;6:0.241475705028;7:0.226273143659;8:0.207056593618;9:0.20258780575;10:0.201297960374;11:0.203135846894;12:0.21659634302;13:0.228650751653;14:0.244523701478;15:0.264047830508;0.0
5b4428a21f22a65cfec177b1Feliz;0:0.389487764957;1:0.364279609772;2:0.324225447463;3:0.284795179927;4:0.2274919765;5:0.209357261945;6:0.196703143433;7:0.188592911643;8:0.183845664094;9:0.186850340456;10:0.193652833082;11:0.204768448746;12:0.243571574235;13:0.273554875884;14:0.311085263445;15:0.352176494109;0.0
5b4428a21f22a65cfec177b5Excitado;0:0.326170504219;1:0.358373018293;2:0.373994167046;3:0.363903580257;4:0.298585157153;5:0.266112252855;6:0.239855393999;7:0.219898973312;8:0.195648141486;9:0.189873026502;10:0.187730133521;11:0.189074219315;12:0.202828906129;13:0.216153676598;14:0.234777300254;15:0.25955195661;0.0
5b4428a21f22a65cfec177b6Excitado;0:0.326170504219;1:0.358373018293;2:0.373994167046;3:0.363903580257;4:0.298585157153;5:0.266112252855;6:0.239855393999;7:0.219898973312;8:0.195648141486;9:0.189873026502;10:0.187730133521;11:0.189074219315;12:0.202828906129;13:0.216153676598;14:0.234777300254;15:0.25955195661;0.0
5b4428a21f22a65cfec177b9Feliz;0:0.40265222148;1:0.37698299328;2:0.333157335288;3:0.289960488659;4:0.228184714232;5:0.208890712411;6:0.195445251766;7:0.18675751981;8:0.181157784602;9:0.183796239225;10:0.190245537025;11:0.201027714578;12:0.239502384741;13:0.269958137716;14:0.309194959565;15:0.354266587382;0.0
5b4428a21f22a65cfec177bbFeliz;0:0.394897844722;1:0.383483650774;2:0.347111540234;3:0.304785481901;4:0.238665404194;5:0.217100552526;6:0.201706728777;7:0.191345142039;8:0.182836575136;9:0.184032151684;10:0.188891823261;11:0.197790886297;12:0.230812834199;13:0.257259154953;14:0.291757505574;15:0.333078609775;0.0
5b4428a21f22a65cfec177beExaltado;0:0.334882652309;1:0.341607526924;2:0.332194956027;3:0.310892217348;4:0.26062015315;5:0.239826845608;6:0.223456849174;7:0.211354245104;8:0.198471126756;9:0.197126086843;10:0.199039862918;11:0.204305648437;12:0.225986653689;13:0.243127193193;14:0.264658532937;15:0.289672811699;0.0
5b4428a21f22a65cfec177caFeliz;0:0.389487764957;1:0.364279609772;2:0.324225447463;3:0.284795179927;4:0.2274919765;5:0.209357261945;6:0.196703143433;7:0.188592911643;8:0.183845664094;9:0.186850340456;10:0.193652833082;11:0.204768448746;12:0.243571574235;13:0.273554875884;14:0.311085263445;15:0.352176494109;0.0
5b4428a21f22a65cfec177ceCalmado;0:0.23942158345;1:0.242659988068;2:0.246711920446;3:0.251263485103;4:0.260122564116;5:0.2634126839;6:0.26531567153;7:0.265548999351;8:0.261120922616;9:0.257098411827;10:0.252522513608;11:0.247903438041;12:0.240199369125;13:0.237696805783;14:0.236325486947;15:0.23616098038;0.0
5b4428a21f22a65cfec177e1Estresado;0:0.254550313732;1:0.247899867602;2:0.241854684764;3:0.236867624119;4:0.231117049806;5:0.230608735465;6:0.231725043864;7:0.234424304672;8:0.244019296136;9:0.25035430338;10:0.257077678603;11:0.263489577624;12:0.27210822073;13:0.272944390107;14:0.271125208538;15:0.266973443833;0.0
5b4428a51f22a65d080d3092Feliz;0:0.3476921172;1:0.332378021955;2:0.306599089893;3:0.278691270996;4:0.233224062553;5:0.217610321573;6:0.206391591856;7:0.199093662165;8:0.194970505605;9:0.197926180904;10:0.204377718686;11:0.214653261102;12:0.248498948256;13:0.272559375252;14:0.300111195553;15:0.327029601556;0.0
5b4428a51f22a65d080d3093Feliz;0:0.43430169729;1:0.408206305268;2:0.35440552734;3:0.301636766938;4:0.22944890878;5:0.207678938871;6:0.192610425312;7:0.182774036935;8:0.175515152032;9:0.177437351465;10:0.183180264261;11:0.193265922099;12:0.230823929495;13:0.261909733245;14:0.304173195311;15:0.357394683862;0.0
5b4428a51f22a65d080d309fExaltado;0:0.337383836205;1:0.337743446821;2:0.323340894503;3:0.300121184268;4:0.252105071963;5:0.233284581725;6:0.218777814411;7:0.208331806605;8:0.198255884978;9:0.198183072683;10:0.201365322626;11:0.207950747593;12:0.232538777532;13:0.251164564143;14:0.27385084175;15:0.298985291712;0.0
5b4428a51f22a65d080d30a5Feliz;0:0.441945853098;1:0.440032905334;2:0.389932238874;3:0.329353514262;4:0.242096370557;5:0.215690456231;6:0.197266836279;7:0.1848749705;8:0.173669735781;9:0.173786694818;10:0.17761624521;11:0.185515385944;12:0.217117696727;13:0.244119825443;14:0.281969371931;15:0.333015861862;0.0
5b4428a51f22a65d080d30bfExaltado;0:0.336168297645;1:0.344185454753;2:0.335367459843;3:0.313819752049;4:0.262095219644;5:0.24065532236;6:0.223778370793;7:0.211285064619;8:0.197844895189;9:0.196285902116;10:0.198008932548;11:0.203101058047;12:0.224511595457;13:0.241615219666;14:0.263275418919;15:0.288726719054;0.0
5b4428a51f22a65d080d30caNervioso;0:0.26308560032;1:0.257694454186;2:0.251813418531;3:0.246085424594;4:0.236989076708;5:0.234224422023;6:0.23286560124;7:0.232972954093;8:0.237501870414;9:0.241702423956;10:0.246888700799;11:0.252674301471;12:0.263787664558;13:0.267755791377;14:0.269827323724;15:0.269660578887;0.0
5b4428a51f22a65d080d30cdExaltado;0:0.329271469337;1:0.340346155325;2:0.335679855838;3:0.317423473353;4:0.267543933387;5:0.245663523082;6:0.228072145127;7:0.214795266241;8:0.199820088746;9:0.197505370603;10:0.198443007326;11:0.202678248975;12:0.22195918262;13:0.237700732649;14:0.257821589876;15:0.281786530551;0.0
5b4428a51f22a65d080d30d3Tenso;0:0.301754661047;1:0.289326707079;2:0.27356842371;3:0.257416497438;4:0.230635718262;5:0.221320642406;6:0.214896215393;7:0.2113124042;8:0.212488468917;9:0.217268187056;10:0.224914514852;11:0.235449423013;12:0.264161608643;13:0.280444711019;14:0.295194878666;15:0.305209383185;0.0
5b4428a51f22a65d080d30dcNervioso;0:0.281259900985;1:0.265715764811;2:0.250652014337;3:0.237489824763;4:0.219070054049;5:0.214046292966;6:0.211774720027;7:0.212223313397;8:0.221342379051;9:0.230088426278;10:0.241574602229;11:0.255468530431;12:0.286118023665;13:0.298462653421;14:0.304924531518;15:0.303598392656;0.0
5b4428a51f22a65d080d30e3Exaltado;0:0.414565255614;1:0.474729954009;2:0.468760978305;3:0.403285675482;4:0.276921487051;5:0.23796247544;6:0.210912836216;7:0.19234677979;8:0.172508641329;9:0.169068571879;10:0.169344033059;11:0.173362079012;12:0.19469374806;13:0.214364010443;14:0.242952708275;15:0.284066270588;0.0
5b4428a51f22a65d080d30e8Excitado;0:0.32709074903;1:0.359305941412;2:0.374596500557;3:0.363958939546;4:0.298045652209;5:0.265560818432;6:0.239359887886;7:0.219478338967;8:0.195372920016;9:0.189663839004;10:0.187585367258;11:0.188996076554;12:0.202911586456;13:0.21634514242;14:0.235109303233;15:0.260064958477;0.0
5b4428a51f22a65d080d30edExcitado;0:0.314914038806;1:0.342319599244;2:0.356781310606;3:0.351004698987;4:0.297983231824;5:0.268812885501;6:0.244204047812;7:0.224936617826;8:0.200792266364;9:0.194798102712;10:0.192340363388;11:0.193274653651;12:0.205739146317;13:0.217969611043;14:0.234932100026;15:0.257151057704;0.0
5b4428a71f22a65d114253eaExcitado;0:0.321643943059;1:0.339050276042;2:0.341765235276;3:0.328504249014;4:0.278926405303;5:0.254954927903;6:0.235116776324;7:0.219764323862;8:0.201304675757;9:0.197472722084;10:0.196944816931;11:0.199694696793;12:0.215717880332;13:0.229664199834;14:0.248044349402;15:0.270789454091;0.0
5b4428ae1f22a65d2d29670aFeliz;0:0.454651258187;1:0.414415968002;2:0.35085461789;3:0.294692314144;4:0.222676646817;5:0.20169518189;6:0.187398678702;7:0.1782666291;8:0.17228004527;9:0.17485493186;10:0.181349810905;11:0.192396506285;12:0.233363710017;13:0.26775448259;14:0.31536501963;15:0.376283819944;0.0
5b4428ae1f22a65d2d296715Exaltado;0:0.332027577239;1:0.341251196316;2:0.334428112252;3:0.314686577567;4:0.264435345565;5:0.243000261607;6:0.225935586813;7:0.213175059665;8:0.199129426679;9:0.197246720445;10:0.198619121643;11:0.20331331592;12:0.223667317324;13:0.240042606238;14:0.260818777306;15:0.285310431527;0.0
5b4428ae1f22a65d2d29671cFeliz;0:0.316554508298;1:0.311990040978;2:0.29884125128;3:0.281041391017;4:0.245486760987;5:0.231382287415;6:0.220486067145;7:0.212795748855;8:0.206567213407;9:0.207875833637;10:0.212154174214;11:0.219505889563;12:0.243820465434;13:0.260495964445;14:0.279019907351;15:0.297072049025;0.0
5b4428ae1f22a65d2d296720Feliz;0:0.284721681154;1:0.284662614826;2:0.280298774443;3:0.272575846009;4:0.252845709629;5:0.243401486921;6:0.235346166934;7:0.22909900133;8:0.222754968211;9:0.222783267692;10:0.224955559691;11:0.229238262973;12:0.243634883776;13:0.253107372149;14:0.263209802861;15:0.272810478776;0.0
5b4428ae1f22a65d2d29673cExaltado;0:0.337522007284;1:0.346041595205;2:0.337223388843;3:0.315250682875;4:0.262504912633;5:0.240718227691;6:0.223601548499;7:0.210944090043;8:0.197307387839;9:0.195687950375;10:0.197367148351;11:0.202431985752;12:0.223869598471;13:0.241070017112;14:0.262938922173;15:0.288774039153;0.0
5b4428ae1f22a65d2d29673fFeliz;0:0.299410069825;1:0.290367651621;2:0.277160951877;3:0.262491918883;4:0.236258505331;5:0.226521088281;6:0.219438623092;7:0.215040607205;8:0.214204642206;9:0.217758541394;10:0.223990963037;11:0.232899492179;12:0.257907936268;13:0.272564455953;14:0.286508253859;15:0.297165878772;0.0
5b44263a1f22a65ba9e17721Feliz;0:0.379166270215;1:0.376352570587;2:0.348665708512;3:0.311001677914;4:0.246131143013;5:0.223840916779;6:0.207576819803;7:0.196346635568;8:0.18617640794;9:0.186514160287;10:0.190415208834;11:0.198157317737;12:0.227631211482;13:0.251197329846;14:0.28174294593;15:0.318351402471;0.0
5b44263a1f22a65ba9e17727Tenso;0:0.293740279571;1:0.282417079075;2:0.268522068323;3:0.254387772496;4:0.230943032547;5:0.222830711936;6:0.217347080949;7:0.21449175067;8:0.216604422073;9:0.22158826581;10:0.229205297295;11:0.239381580833;12:0.265801294635;13:0.279900365235;14:0.291914763951;15:0.299237861417;0.0
5b44263a1f22a65ba9e17736Feliz;0:0.454651258187;1:0.414415968002;2:0.35085461789;3:0.294692314144;4:0.222676646817;5:0.20169518189;6:0.187398678702;7:0.1782666291;8:0.17228004527;9:0.17485493186;10:0.181349810905;11:0.192396506285;12:0.233363710017;13:0.26775448259;14:0.31536501963;15:0.376283819944;0.0
5b44263a1f22a65ba9e1773fExaltado;0:0.36954399275;1:0.40183832597;2:0.399865270159;3:0.365137595153;4:0.277822965781;5:0.245212309051;6:0.220996682281;7:0.203647591172;8:0.184438308053;9:0.180993362447;10:0.181175263575;11:0.184998628414;12:0.205137380316;13:0.223114289364;14:0.248114763431;15:0.281641786755;0.0
5b44263a1f22a65ba9e17744Exaltado;0:0.332475440973;1:0.339759461572;2:0.331376852759;3:0.311067821639;4:0.261739848197;5:0.241022519687;6:0.22460950675;7:0.212406812068;8:0.199254983785;9:0.197754264584;10:0.199493061269;11:0.204553745112;12:0.225664556455;13:0.242395301558;14:0.263413622095;15:0.287848263601;0.0
5b44263a1f22a65ba9e17749Tenso;0:0.346846133294;1:0.318463697781;2:0.286795950318;3:0.258366216555;4:0.217845304444;5:0.205220963154;6:0.196846770918;7:0.192238226671;8:0.193412371438;9:0.199266744101;10:0.209030224668;11:0.223250868856;12:0.267524068962;13:0.29747871602;14:0.329028371376;15:0.353888534249;0.0
5b44263a1f22a65ba9e1774cExcitado;0:0.32709074903;1:0.359305941412;2:0.374596500557;3:0.363958939546;4:0.298045652209;5:0.265560818432;6:0.239359887886;7:0.219478338967;8:0.195372920016;9:0.189663839004;10:0.187585367258;11:0.188996076554;12:0.202911586456;13:0.21634514242;14:0.235109303233;15:0.260064958477;0.0
5b44263a1f22a65ba9e17750Exaltado;0:0.339601088446;1:0.355566122613;2:0.351787974977;3:0.330290992573;4:0.271362304997;5:0.24636653826;6:0.226662921699;7:0.211979904191;8:0.195401862254;9:0.192622828761;10:0.193236133989;11:0.197277731591;12:0.216771152306;13:0.233215832112;14:0.25484865939;15:0.281638162022;0.0
5b4426561f22a65bd0265329Feliz;0:0.288965824722;1:0.284023518662;2:0.275254128989;3:0.264399650756;4:0.242714751664;5:0.233904074531;6:0.227114162332;7:0.222530115679;8:0.220206124563;9:0.222485604746;10:0.22704047546;11:0.233802661072;12:0.252994782941;13:0.264253201747;14:0.275122981517;15:0.283930988937;0.0
5b4426561f22a65bd026532bExaltado;0:0.307736548734;1:0.311867390837;2:0.306784240234;3:0.294162875444;4:0.260208659436;5:0.244440232886;6:0.231294140127;7:0.221147725894;8:0.209886401087;9:0.208613447495;10:0.210190599024;11:0.214653038051;12:0.232554563938;13:0.246006822257;14:0.26200725691;15:0.279372157616;0.0
